Produto,Rem_index,Rem_taxa,Emissor,Distribuidor,Dt_venc,Dt_carencia,Val_aplic,CETIP_certifica,Liquidez,Dt_obs,Duracao_util,Duracao_meses,Duracao_corr
CDB,IPCA,3.7,BMG,XP,2026-10-16,,1041.47,True,vencimento,2020-04-08,1639,78.0,2382.0
CDB,IPCA,3.1,BMG,XP,2026-10-16,,1034.79,True,vencimento,2020-04-08,1639,78.0,2382.0
CDB,BRL,13.1,Maxima,Easynvest,2027-01-13,,84.0,True,vencimento,2020-04-08,1699,78.0,2471.0
CDB,BRL,13.5,Maxima,Easynvest,2027-04-14,,5804.88,True,vencimento,2020-04-08,1761,84.0,2562.0
CDB,BRL,13.2,Maxima,Easynvest,2027-04-17,,976.79,True,vencimento,2020-04-08,1763,84.0,2565.0
CDB,BRL,13.2,Maxima,Easynvest,2027-04-09,,986.02,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,BRL,13.2,Maxima,Easynvest,2027-04-09,,1972.04,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,CDI,132.0,Maxima,Guide,2027-04-16,,5000.0,True,vencimento,2020-04-08,1763,84.0,2564.0
CDB,BRL,9.94,Pine,Ourinvest,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,BRL,9.85,Pine,Rico,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,BRL,9.85,Pine,XP,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,BRL,9.7,Pine,BTG,2027-04-08,,10000.0,True,vencimento,2020-04-08,1757,84.0,2556.0
CDB,CDI,124.0,Pine,modalmais,2027-04-09,,5000.0,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,CDI,124.0,Pine,BTG,2027-04-08,,10000.0,True,vencimento,2020-04-08,1757,84.0,2556.0
CDB,CDI,123.0,Pine,Ourinvest,2027-04-07,2020-04-08,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,BRL,9.45,BMG,Rico,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,BRL,9.45,BMG,XP,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,BRL,9.15,Pine,modalmais,2027-04-09,,5000.0,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,IPCA,5.6,Pine,Rico,2027-04-09,,1000.0,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,IPCA,5.6,Pine,XP,2027-04-09,,1000.0,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,IPCA,5.55,BMG,Rico,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,IPCA,5.55,BMG,XP,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,IPCA,5.4,Pine,Pine,2027-04-08,,500.0,False,vencimento,2020-04-08,1757,84.0,2556.0
CDB,IPCA,5.38,Pine,Ourinvest,2027-04-07,,1000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,IPCA,5.36,Fibra,Ourinvest,2027-04-07,,10000.0,True,vencimento,2020-04-08,1756,84.0,2555.0
CDB,IPCA,5.26,Fibra,BTG,2027-04-08,,10000.0,True,vencimento,2020-04-08,1757,84.0,2556.0
CDB,IPCA,5.21,Fibra,Guide,2027-04-09,,7000.0,True,vencimento,2020-04-08,1758,84.0,2557.0
CDB,CDI,101.0,BMG,BMG,2027-10-08,,1000.0,False,diaria,2020-04-08,1885,90.0,2739.0
CDB,BRL,13.5,Maxima,Easynvest,2028-01-27,,83.0,True,vencimento,2020-04-08,1961,96.0,2850.0
CDB,BRL,13.5,Maxima,Easynvest,2028-03-25,,969.8,True,vencimento,2020-04-08,2000,96.0,2908.0
CDB,BRL,13.0,Maxima,Easynvest,2028-04-06,,1000.0,True,vencimento,2020-04-08,2009,96.0,2920.0
CDB,CDI,101.0,BMG,BMG,2028-04-08,,1000.0,False,diaria,2020-04-08,2010,96.0,2922.0
CDB,CDI,101.0,BMG,BMG,2028-10-08,,1000.0,False,diaria,2020-04-08,2135,102.0,3105.0
CDB,CDI,101.0,BMG,BMG,2029-04-08,,1000.0,False,diaria,2020-04-08,2257,108.0,3287.0
CDB,CDI,101.0,BMG,BMG,2029-10-08,,1000.0,False,diaria,2020-04-08,2385,114.0,3470.0
CDB,CDI,101.0,BMG,BMG,2030-04-06,,1000.0,False,diaria,2020-04-08,2507,120.0,3650.0
CDB,IPCA,4.5,Maxima,Nova Futura,2030-04-09,,500.0,True,vencimento,2020-04-08,2509,120.0,3653.0
CDB,IPCA,4.5,Maxima,Easynvest,2030-04-09,,1000.0,True,vencimento,2020-04-08,2509,120.0,3653.0
LCI,BRL,3.0,Daycoval,Daycoval,2020-09-08,,1000.0,False,vencimento,2020-04-08,104,6.0,153.0
LCI,BRL,3.94,Maxima,Easynvest,2020-10-07,,1000.0,True,vencimento,2020-04-08,125,6.0,182.0
LCI,CDI,115.0,Maxima,Easynvest,2020-10-07,,1000.0,True,vencimento,2020-04-08,125,6.0,182.0
LCI,CDI,97.0,Inter,Inter,2020-10-05,,500000.0,False,vencimento,2020-04-08,123,6.0,180.0
LCI,CDI,96.5,Inter,Inter,2020-10-05,,250000.0,False,vencimento,2020-04-08,123,6.0,180.0
CDB,BRL,5.13,Maxima,Easynvest,2020-09-01,,3147.87,True,vencimento,2020-04-08,100,6.0,146.0
CDB,BRL,5.0,Maxima,Easynvest,2020-10-07,,1000.0,True,vencimento,2020-04-08,125,6.0,182.0
CDB,CDI,139.0,Maxima,Easynvest,2020-10-07,,1000.0,True,vencimento,2020-04-08,125,6.0,182.0
CDB,BRL,3.96,Agibank,Easynvest,2020-10-06,,1000.0,True,vencimento,2020-04-08,124,6.0,181.0
CDB,BRL,3.27,BMG,Ativa,2020-10-15,,5000.0,False,vencimento,2020-04-08,130,6.0,190.0
CDB,BRL,3.25,Luso,Easynvest,2020-10-07,,10000.0,True,vencimento,2020-04-08,125,6.0,182.0
CDB,CDI,99.0,AJRenner,Guide,2020-10-08,,10000.0,True,diaria,2020-04-08,126,6.0,183.0
CDB,CDI,99.0,BR Partners,Ativa,2020-10-08,,30000.0,False,diaria,2020-04-08,126,6.0,183.0
CDB,BRL,3.27,BMG,Easynvest,2020-10-06,,1000.0,True,vencimento,2020-04-08,124,6.0,181.0
CDB,BRL,3.27,BMG,modalmais,2020-10-06,,10000.0,True,vencimento,2020-04-08,124,6.0,181.0
LCA,CDI,110.0,Ourinvest,Ourinvest,2020-08-31,,1000.0,True,vencimento,2020-04-08,99,6.0,145.0
LCA,CDI,112.0,Ourinvest,Ourinvest,2020-09-30,,1000.0,True,vencimento,2020-04-08,120,6.0,175.0
LCA,CDI,103.0,ABC,ABC,2020-10-05,2020-10-05,1000.0,False,vencimento,2020-04-08,123,6.0,180.0
LCA,CDI,100.0,ABC,modalmais,2020-10-05,,30000.0,True,vencimento,2020-04-08,123,6.0,180.0
LCA,CDI,99.0,Original,modalmais,2020-10-05,,1000.0,True,vencimento,2020-04-08,123,6.0,180.0
LCA,CDI,100.0,Original,Ourinvest,2020-09-30,,10000.0,True,vencimento,2020-04-08,120,6.0,175.0
LCI,BRL,3.0,Daycoval,Daycoval,2020-12-04,,1000.0,False,vencimento,2020-04-08,165,6.0,240.0
CDB,BRL,11.0,PAN,XP,2020-11-23,,1279.95,True,vencimento,2020-04-08,156,6.0,229.0
CDB,BRL,5.01,Original,Easynvest,2021-01-22,,2168.55,True,vencimento,2020-04-08,198,12.0,289.0
CDB,BRL,5.01,Fibra,Easynvest,2021-01-22,,2250.96,True,vencimento,2020-04-08,198,12.0,289.0
CDB,BRL,4.6,Original,Easynvest,2021-01-21,,2175.22,True,vencimento,2020-04-08,197,12.0,288.0
CDB,BRL,5.0,Maxima,Easynvest,2020-12-29,,4110.24,True,vencimento,2020-04-08,181,6.0,265.0
CDB,BRL,3.6,Sofisa,Sofisa,2021-01-07,,1.0,False,vencimento,2020-04-08,187,6.0,274.0
CDB,CDI,99.0,AJRenner,Guide,2021-01-08,,10000.0,True,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,99.0,BR Partners,Ativa,2021-01-08,,30000.0,False,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,101.0,BBM,Easynvest,2021-01-03,,50000.0,True,vencimento,2020-04-08,183,6.0,270.0
CDB,CDI,98.0,BR Partners,Guide,2021-01-08,,1000.0,True,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,98.0,ABC,ABC,2021-01-08,2020-04-09,1000.0,False,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,98.0,CNH,XP,2021-01-08,,1000000.0,True,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,97.0,Maxima,Nova Futura,2021-01-08,,500.0,True,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,97.0,Agibank,Easynvest,2021-01-08,,10000.0,True,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,96.0,Maxima,Guide,2021-01-08,,10000.0,True,diaria,2020-04-08,188,6.0,275.0
CDB,CDI,95.5,Votorantim,XP,2021-01-08,,1000000.0,True,diaria,2020-04-08,188,6.0,275.0
LCI,IPCA,2.3,BRP,XP,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,IPCA,2.3,BRP,Rico,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,BRL,4.41,Maxima,Easynvest,2021-04-07,,1000.0,True,vencimento,2020-04-08,248,12.0,364.0
LCI,BRL,3.9,BRP,modalmais,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,110.0,PAN,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,106.0,Daycoval,Guide,2021-04-12,,20000.0,True,vencimento,2020-04-08,251,12.0,369.0
LCI,CDI,108.0,Pine,Pine,2021-04-05,,500.0,False,vencimento,2020-04-08,246,12.0,362.0
LCI,CDI,106.0,Pine,Guide,2021-04-09,,5000.0,True,vencimento,2020-04-08,250,12.0,366.0
LCI,CDI,106.0,Pine,modalmais,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,105.0,Pine,Easynvest,2021-04-08,,100.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,106.0,Pine,Ourinvest,2021-04-03,,1000.0,True,vencimento,2020-04-08,245,12.0,360.0
LCI,CDI,104.0,BTG,BTG,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,105.0,Bari,Nova Futura,2021-04-05,,10000.0,True,vencimento,2020-04-08,246,12.0,362.0
LCI,CDI,103.0,BRP,XP,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,103.0,Fidis,XP,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,103.0,Fidis,Rico,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,103.0,BRP,Rico,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,104.0,BTG,Ourinvest,2021-04-04,,1000.0,True,vencimento,2020-04-08,245,12.0,361.0
LCI,CDI,104.0,Bari,Ourinvest,2021-04-03,,10000.0,True,vencimento,2020-04-08,245,12.0,360.0
LCI,CDI,101.0,BTG,modalmais,2021-04-08,,50000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,100.0,BTG,Guide,2021-04-07,,50000.0,True,vencimento,2020-04-08,248,12.0,364.0
LCI,BRL,3.3,Pine,Pine,2021-04-05,,500.0,False,vencimento,2020-04-08,246,12.0,362.0
LCI,CDI,99.0,Inter,Inter,2021-04-03,,1000000.0,False,vencimento,2020-04-08,245,12.0,360.0
LCI,CDI,98.5,Inter,Inter,2021-04-03,,750000.0,False,vencimento,2020-04-08,245,12.0,360.0
CDB,BRL,6.75,Maxima,Easynvest,2021-04-07,,1000.0,True,vencimento,2020-04-08,248,12.0,364.0
CDB,IPCA,2.37,BMG,Easynvest,2021-04-15,,1000.0,True,vencimento,2020-04-08,254,12.0,372.0
CDB,IPCA,2.37,BMG,Ativa,2021-04-15,,5000.0,False,vencimento,2020-04-08,254,12.0,372.0
CDB,IPCA,2.4,Indusval,XP,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,IPCA,2.4,Indusval,Rico,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,5.17,Maxima,Easynvest,2021-04-09,,1115.54,True,vencimento,2020-04-08,250,12.0,366.0
CDB,IPCA,2.1,Indusval,Easynvest,2021-04-05,,10000.0,True,vencimento,2020-04-08,246,12.0,362.0
CDB,IPCA,1.72,Pine,Pine,2021-04-08,,500.0,False,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,4.59,Agibank,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,IPCA,1.52,Pine,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,IPCA,1.5,Fator,Easynvest,2021-04-09,,5000.0,True,vencimento,2020-04-08,250,12.0,366.0
CDB,IPCA,1.4,PAN,Easynvest,2021-04-09,,5000.0,True,vencimento,2020-04-08,250,12.0,366.0
CDB,IPCA,1.41,CGD,BTG,2021-04-08,,100000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,CDI,131.0,Agibank,Guide,2021-04-11,,5000.0,True,vencimento,2020-04-08,250,12.0,368.0
CDB,IPCA,1.37,Pine,Easynvest,2021-04-09,,10000.0,True,vencimento,2020-04-08,250,12.0,366.0
CDB,IPCA,1.35,ABC,Easynvest,2021-04-09,,30000.0,True,vencimento,2020-04-08,250,12.0,366.0
CDB,BRL,4.2,Indusval,XP,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,4.2,Indusval,Rico,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,CDI,127.0,Topazio,Easynvest,2021-04-06,,10000.0,True,vencimento,2020-04-08,247,12.0,363.0
CDB,BRL,4.16,Agibank,Guide,2021-04-10,,1000.0,True,vencimento,2020-04-08,250,12.0,367.0
CDB,BRL,4.16,Agibank,Ativa,2021-04-08,,5000.0,False,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,4.16,Agibank,Easynvest,2021-04-05,,1000.0,True,vencimento,2020-04-08,246,12.0,362.0
CDB,BRL,4.01,Omni,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,4.01,Omni,Ativa,2021-04-08,,10000.0,False,vencimento,2020-04-08,249,12.0,365.0
CDB,CDI,122.0,Semear,Ourinvest,2021-04-05,,10000.0,True,vencimento,2020-04-08,246,12.0,362.0
CDB,BRL,4.02,Semear,Ourinvest,2021-04-05,,10000.0,True,vencimento,2020-04-08,246,12.0,362.0
CDB,BRL,4.01,Omni,Easynvest,2021-04-05,,8000.0,True,vencimento,2020-04-08,246,12.0,362.0
CDB,BRL,3.8,Sofisa,Sofisa,2021-04-08,,1.0,False,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,3.76,Agibank,modalmais,2021-04-08,,1000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,3.71,Omni,Guide,2021-04-07,,10000.0,True,vencimento,2020-04-08,248,12.0,364.0
CDB,BRL,3.7,Indusval,Easynvest,2021-04-06,,10000.0,True,vencimento,2020-04-08,247,12.0,363.0
CDB,CDI,110.0,ABC,ABC,2021-04-05,2021-04-05,1000.0,False,vencimento,2020-04-08,246,12.0,362.0
CDB,BRL,3.61,AJRenner,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,CDI,109.0,Pine,Pine,2021-04-05,,500.0,False,vencimento,2020-04-08,246,12.0,362.0
CDB,CDI,109.0,AJRenner,modalmais,2021-04-05,,10000.0,True,vencimento,2020-04-08,246,12.0,362.0
CDB,BRL,3.56,BMG,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,3.51,BMG,Ativa,2021-04-08,,5000.0,False,vencimento,2020-04-08,249,12.0,365.0
CDB,BRL,3.51,BMG,Easynvest,2021-04-07,,1000.0,True,vencimento,2020-04-08,248,12.0,364.0
CDB,CDI,104.0,BR Partners,modalmais,2021-04-08,,20000.0,True,vencimento,2020-04-08,249,12.0,365.0
CDB,CDI,104.0,BR Partners,Ativa,2021-04-08,,30000.0,False,vencimento,2020-04-08,249,12.0,365.0
CDB,CDI,109.0,BS2,Ativa,2021-04-03,,10000.0,False,vencimento,2020-04-08,245,12.0,360.0
CDB,CDI,103.5,Haitong,modalmais,2021-04-09,,30000.0,True,vencimento,2020-04-08,250,12.0,366.0
CDB,BRL,3.51,BMG,modalmais,2021-04-04,,10000.0,True,vencimento,2020-04-08,245,12.0,361.0
CDB,CDI,103.5,Pine,Pine,2021-04-08,,500.0,False,diaria,2020-04-08,249,12.0,365.0
CDB,CDI,105.0,PAN,modalmais,2021-04-04,,5000.0,True,vencimento,2020-04-08,245,12.0,361.0
CDB,CDI,102.0,Fator,Ativa,2021-04-13,,10000.0,False,vencimento,2020-04-08,252,12.0,370.0
LCA,IPCA,1.41,Original,Easynvest,2021-04-09,,2000.0,True,vencimento,2020-04-08,250,12.0,366.0
LCA,CDI,108.0,Pine,Pine,2021-04-05,,500.0,False,vencimento,2020-04-08,246,12.0,362.0
LCA,CDI,104.0,ABC,ABC,2021-04-05,2021-04-05,1000.0,False,vencimento,2020-04-08,246,12.0,362.0
LCA,CDI,104.0,Fibra,Ourinvest,2021-04-05,,10000.0,True,vencimento,2020-04-08,246,12.0,362.0
LCA,CDI,102.0,Original,modalmais,2021-04-05,,1000.0,True,vencimento,2020-04-08,246,12.0,362.0
LCA,CDI,101.0,ABC,modalmais,2021-04-05,,30000.0,True,vencimento,2020-04-08,246,12.0,362.0
LCA,CDI,101.0,Original,Ourinvest,2021-03-29,,10000.0,True,vencimento,2020-04-08,242,12.0,355.0
LCA,BRL,3.3,Pine,Pine,2021-04-05,,500.0,False,vencimento,2020-04-08,246,12.0,362.0
LCA,BRL,3.25,Fibra,BTG,2021-04-08,,10000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCA,CDI,99.0,BBM,Easynvest,2021-04-04,,50000.0,True,vencimento,2020-04-08,245,12.0,361.0
LCA,CDI,97.0,Bank of China,BTG,2021-04-08,,50000.0,True,vencimento,2020-04-08,249,12.0,365.0
LCI,CDI,110.0,Maxima,Easynvest,2021-08-24,,1024.26,True,vencimento,2020-04-08,345,18.0,503.0
LCI,BRL,5.44,Maxima,Nova Futura,2021-09-30,,500.0,True,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,117.0,Maxima,Easynvest,2021-10-02,,1000.0,True,vencimento,2020-04-08,372,18.0,542.0
LCI,CDI,117.0,Maxima,Nova Futura,2021-09-30,,500.0,True,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,115.0,Maxima,modalmais,2021-09-30,,1000.0,True,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,113.0,Maxima,Guide,2021-10-10,,5000.0,True,vencimento,2020-04-08,377,18.0,550.0
LCI,CDI,112.0,PAN,BTG,2021-10-08,,10000.0,True,vencimento,2020-04-08,377,18.0,548.0
LCI,CDI,112.0,Pine,Pine,2021-09-30,,500.0,False,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,110.0,Pine,modalmais,2021-10-10,,1000.0,True,vencimento,2020-04-08,377,18.0,550.0
LCI,CDI,109.0,Pine,Guide,2021-10-13,,5000.0,True,vencimento,2020-04-08,379,18.0,553.0
LCI,CDI,109.0,Pine,Easynvest,2021-10-12,,1000.0,True,vencimento,2020-04-08,378,18.0,552.0
LCI,CDI,110.0,Pine,Ourinvest,2021-09-30,,1000.0,True,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,104.0,BTG,BTG,2021-10-08,,1000.0,True,vencimento,2020-04-08,377,18.0,548.0
LCI,CDI,104.0,BTG,Ourinvest,2021-09-30,,1000.0,True,vencimento,2020-04-08,371,18.0,540.0
LCI,BRL,3.94,Pine,Pine,2021-09-30,,500.0,False,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,101.5,BTG,modalmais,2021-09-30,,50000.0,True,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,100.5,BTG,Guide,2021-09-30,,50000.0,True,vencimento,2020-04-08,371,18.0,540.0
CDB,BRL,5.84,Pine,Easynvest,2021-09-21,,1034.54,True,vencimento,2020-04-08,364,18.0,531.0
CDB,BRL,5.85,Maxima,Easynvest,2021-09-23,,2571.6,True,vencimento,2020-04-08,366,18.0,533.0
CDB,IPCA,2.01,BMG,Easynvest,2021-10-15,,1000.0,True,vencimento,2020-04-08,381,18.0,555.0
CDB,IPCA,1.6,Fator,Easynvest,2021-10-01,,5000.0,True,vencimento,2020-04-08,372,18.0,541.0
CDB,BRL,4.4,Sofisa,Sofisa,2021-10-08,,1.0,False,vencimento,2020-04-08,377,18.0,548.0
CDB,BRL,4.21,BMG,BTG,2021-10-08,,10000.0,True,vencimento,2020-04-08,377,18.0,548.0
CDB,BRL,4.16,BMG,Easynvest,2021-10-01,,1000.0,True,vencimento,2020-04-08,372,18.0,541.0
CDB,BRL,4.16,BMG,modalmais,2021-09-30,,10000.0,True,vencimento,2020-04-08,371,18.0,540.0
CDB,BRL,3.97,Pine,Pine,2021-09-30,,500.0,False,vencimento,2020-04-08,371,18.0,540.0
CDB,BRL,3.93,ABC,ABC,2021-09-30,2021-09-30,1000.0,False,vencimento,2020-04-08,371,18.0,540.0
CDB,CDI,100.0,AJRenner,Elite,2021-10-08,,10000.0,True,diaria,2020-04-08,377,18.0,548.0
LCA,CDI,104.51,ABC,ABC,2021-09-30,2021-09-30,1000.0,False,vencimento,2020-04-08,371,18.0,540.0
LCA,BRL,3.94,Pine,Pine,2021-09-30,,500.0,False,vencimento,2020-04-08,371,18.0,540.0
LCA,BRL,3.71,ABC,ABC,2021-09-30,2021-09-30,1000.0,False,vencimento,2020-04-08,371,18.0,540.0
LCI,CDI,110.0,Maxima,Easynvest,2022-02-05,,2008.68,True,vencimento,2020-04-08,459,24.0,668.0
LCI,BRL,6.44,Maxima,Nova Futura,2022-03-30,,500.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,BRL,5.52,ABC,ABC,2022-03-29,2022-03-29,1000.0,False,vencimento,2020-04-08,494,24.0,720.0
LCI,IPCA,2.2,BRP,XP,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,IPCA,2.2,BRP,Rico,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,BRL,5.2,BRP,Ativa,2022-04-09,,15000.0,False,vencimento,2020-04-08,502,24.0,731.0
LCI,CDI,120.0,Maxima,Nova Futura,2022-03-30,,500.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,CDI,120.0,Maxima,Easynvest,2022-03-30,,1000.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,CDI,118.0,Maxima,modalmais,2022-03-30,,1000.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,CDI,116.0,Maxima,Guide,2022-03-30,,5000.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,CDI,111.0,Bari,Nova Futura,2022-03-30,,10000.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,CDI,110.0,Daycoval,Daycoval,2022-04-07,,1000.0,False,vencimento,2020-04-08,501,24.0,729.0
LCI,CDI,110.0,Bari,Ourinvest,2022-03-29,,10000.0,True,vencimento,2020-04-08,494,24.0,720.0
LCI,IPCA,1.75,BRP,BTG,2022-04-08,,10000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,BRL,4.8,BRP,modalmais,2022-03-29,,1000.0,True,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,110.0,Daycoval,Daycoval,2022-03-29,,1000.0,False,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,106.0,Daycoval,Guide,2022-04-12,,20000.0,True,vencimento,2020-04-08,504,24.0,734.0
LCI,BRL,4.65,BTG,BTG,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,CDI,106.0,BRP,XP,2022-04-09,,1000.0,True,vencimento,2020-04-08,502,24.0,731.0
LCI,CDI,106.0,BRP,Rico,2022-04-09,,1000.0,True,vencimento,2020-04-08,502,24.0,731.0
LCI,CDI,104.0,BTG,BTG,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,CDI,104.0,BTG,Ourinvest,2022-03-29,,1000.0,True,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,101.0,BTG,Guide,2022-04-09,,50000.0,True,vencimento,2020-04-08,502,24.0,731.0
LCI,CDI,102.0,BTG,modalmais,2022-03-30,,50000.0,True,vencimento,2020-04-08,495,24.0,721.0
LCI,CDI,99.0,BRP,BTG,2022-04-08,,10000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,CDI,101.0,Inter,Inter,2022-03-29,,1000000.0,False,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,98.5,BRP,Ativa,2022-04-08,,15000.0,False,vencimento,2020-04-08,502,24.0,730.0
LCI,CDI,100.5,Inter,Inter,2022-03-29,,750000.0,False,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,98.0,PAN,XP,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,CDI,98.0,PAN,Rico,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
LCI,CDI,100.0,Inter,Inter,2022-03-29,,500000.0,False,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,99.5,Inter,Inter,2022-03-29,,250000.0,False,vencimento,2020-04-08,494,24.0,720.0
LCI,CDI,98.5,BRP,modalmais,2022-03-30,,10000.0,True,vencimento,2020-04-08,495,24.0,721.0
CDB,BRL,6.75,Maxima,Easynvest,2022-03-10,,4578.92,True,vencimento,2020-04-08,481,24.0,701.0
CDB,BRL,6.23,Agibank,BTG,2022-04-08,,10000.0,True,vencimento,2020-04-08,502,24.0,730.0
CDB,BRL,5.9,PAN,BTG,2022-04-08,,10000.0,True,vencimento,2020-04-08,502,24.0,730.0
CDB,IPCA,2.79,BMG,Easynvest,2022-04-18,,1000.0,True,vencimento,2020-04-08,507,24.0,740.0
CDB,IPCA,2.79,BMG,Ativa,2022-04-18,,5000.0,False,vencimento,2020-04-08,507,24.0,740.0
CDB,IPCA,2.79,BMG,modalmais,2022-04-18,,10000.0,True,vencimento,2020-04-08,507,24.0,740.0
CDB,CDI,133.0,Agibank,Guide,2022-04-12,,5000.0,True,vencimento,2020-04-08,504,24.0,734.0
CDB,CDI,134.0,Topazio,Easynvest,2022-04-04,,10000.0,True,vencimento,2020-04-08,498,24.0,726.0
CDB,BRL,5.8,Agibank,Guide,2022-04-09,,1000.0,True,vencimento,2020-04-08,502,24.0,731.0
CDB,BRL,5.8,Agibank,Ativa,2022-04-08,,5000.0,False,vencimento,2020-04-08,502,24.0,730.0
CDB,IPCA,2.72,Agibank,Easynvest,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
CDB,IPCA,2.72,Agibank,Guide,2022-04-10,,1000.0,True,vencimento,2020-04-08,502,24.0,732.0
CDB,BRL,5.8,Agibank,Easynvest,2022-03-30,,1000.0,True,vencimento,2020-04-08,495,24.0,721.0
CDB,BRL,5.6,Indusval,XP,2022-04-08,,1000.0,True,vencimento,2020-04-08,502,24.0,730.0
